asset_id,dataset_version,collection_id,source_group_id,source_split,dataset_role,source_name,publisher,creator,source_url,license_id,license_url,accessed_on,original_filename,source_media_path,evaluation_image_path,media_type,frame_number,timestamp_seconds,width,height,scene_type,location,viewpoint,lighting,weather,target_classes,annotation_type,annotation_source_path,canonical_annotation_path,image_sha256,qc_status,notes
okutama_2_1_3_f000287,1.0-draft,okutama_action,okutama_morning_03,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,287.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/287.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/287.jpg,image,287,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.3.txt,data/evaluation/derived/annotations/instances_training.json,d3a9d8b2dccf5798ad5556a7049b62580c983081bc7b75867f5ae3ca1abaac49,pending,Paired view retained in the same source group
okutama_2_1_3_f000863,1.0-draft,okutama_action,okutama_morning_03,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,863.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/863.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/863.jpg,image,863,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.3.txt,data/evaluation/derived/annotations/instances_training.json,24fcc0027c6b925bd1929fb4c65d6311d13344d1160a3344200b720a985184e3,pending,Paired view retained in the same source group
okutama_2_1_3_f001439,1.0-draft,okutama_action,okutama_morning_03,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1439.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/1439.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/1439.jpg,image,1439,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.3.txt,data/evaluation/derived/annotations/instances_training.json,138c0aa7f6d07565394334ccaf6e25113347dd075b8b2c126ba7966709fef84e,pending,Paired view retained in the same source group
okutama_2_1_3_f002014,1.0-draft,okutama_action,okutama_morning_03,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,2014.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/2014.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/2014.jpg,image,2014,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.3.txt,data/evaluation/derived/annotations/instances_training.json,9de4c87a3d7bb321426e5f4dc366fec0a843d1da4d12481f1bd5bd2452e516c2,pending,Paired view retained in the same source group
okutama_2_1_3_f002590,1.0-draft,okutama_action,okutama_morning_03,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,2590.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/2590.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.3/2590.jpg,image,2590,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.3.txt,data/evaluation/derived/annotations/instances_training.json,0c13417d01e8ec058b48c4950dedb3266e4cd544ac0327f01494591f51b32a17,pending,Paired view retained in the same source group
okutama_1_1_4_f000195,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,195.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/195.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/195.jpg,image,195,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,266ed6553914a3aecc605e836f10b0fdbde69b2bb747e75044f5faa2c15a3d8b,pending,Validation group selected with seed 2026
okutama_1_1_4_f000585,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,585.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/585.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/585.jpg,image,585,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,eb8801ced40e0120a9aac739144bee9eaaff00b4dae866a9d4cd384cdc13d155,pending,Validation group selected with seed 2026
okutama_1_1_4_f000975,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,975.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/975.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/975.jpg,image,975,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,7a5ce4c3f3166fa61f118b457f476d44ed065489d8aaa6774c6cad65f2ebdb5c,pending,Validation group selected with seed 2026
okutama_1_1_4_f001365,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1365.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/1365.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/1365.jpg,image,1365,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,bd15b05bbff66feee23c8fdf6c23dd0bd9677dcbc4b76d9b81250f3ebf67be6b,pending,Validation group selected with seed 2026
okutama_1_1_4_f001755,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1755.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/1755.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.4/1755.jpg,image,1755,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,14c7ac7b049846e50d5055c8081b9ef232a1d437fb5a06b13c1e38fb46959945,pending,Validation group selected with seed 2026
okutama_2_1_4_f000210,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,210.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/210.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/210.jpg,image,210,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,18eda14367d10e6e150cc51fb2e92579eab83bcb4754a6b94813177c8871276f,pending,Paired view retained in the same source group
okutama_2_1_4_f000632,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,632.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/632.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/632.jpg,image,632,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,da179718053c5d4780e25163f43a21d7716345e64fe57e5da88906e8294d4e48,pending,Paired view retained in the same source group
okutama_2_1_4_f001054,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1054.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1054.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1054.jpg,image,1054,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,313bdc088dfc14943634ed0433f35ba0a789ca007b9b77c26cd4a227aa0c9f37,pending,Paired view retained in the same source group
okutama_2_1_4_f001475,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1475.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1475.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1475.jpg,image,1475,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,2d65d7f6569cbd220d064d10410a30c13b2489c1ec7152981e2db141a9e0860d,pending,Paired view retained in the same source group
okutama_2_1_4_f001897,1.0-draft,okutama_action,okutama_morning_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1897.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1897.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.4/1897.jpg,image,1897,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.4.txt,data/evaluation/derived/annotations/instances_validation.json,6cee98f35b26448a43e14318bf43c9e58bcc4c32c6396c8b71b854edd822a3ce,pending,Paired view retained in the same source group
okutama_1_1_5_f000156,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,156.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/156.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/156.jpg,image,156,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.5.txt,data/evaluation/derived/annotations/instances_training.json,931d9036a222c9d88c57d73bcd3e6e566a02bdea2fe3965dc2ab26cb0f46470c,pending,Coordinates require scaling from 4K to 720p
okutama_1_1_5_f000468,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,468.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/468.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/468.jpg,image,468,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.5.txt,data/evaluation/derived/annotations/instances_training.json,bc22c578d58de0a882e711164bbdf0edcc520e09325bb639e8a2ead8f8e497f1,pending,Coordinates require scaling from 4K to 720p
okutama_1_1_5_f000780,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,780.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/780.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/780.jpg,image,780,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.5.txt,data/evaluation/derived/annotations/instances_training.json,7ae996200a8bb955483e0a601c7dbc541c9a605a2ba800e88cbe456e7802430f,pending,Coordinates require scaling from 4K to 720p
okutama_1_1_5_f001092,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1092.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/1092.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/1092.jpg,image,1092,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.5.txt,data/evaluation/derived/annotations/instances_training.json,bdd0710e1096b0a92f36d39e64cc60f9cfc16126505a20de68449c30b8d20c6c,pending,Coordinates require scaling from 4K to 720p
okutama_1_1_5_f001404,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1404.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/1404.jpg,data/evaluation/raw/okutama_action/train/Drone1/Morning/Extracted-Frames-1280x720/1.1.5/1404.jpg,image,1404,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.1.5.txt,data/evaluation/derived/annotations/instances_training.json,971f032b603c7df63176ffae1818cdd7c6af30469f22d7a7a42043b62f795dd4,pending,Coordinates require scaling from 4K to 720p
okutama_2_1_5_f000185,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,185.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.5/185.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.5/185.jpg,image,185,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.5.txt,data/evaluation/derived/annotations/instances_training.json,cbee113c0b6dedc8102fdbb248be4924c231c772db78bd490ae4a56af7fee0b3,pending,Paired view retained in the same source group
okutama_2_1_5_f000555,1.0-draft,okutama_action,okutama_morning_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,555.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.5/555.jpg,data/evaluation/raw/okutama_action/train/Drone2/Morning/Extracted-Frames-1280x720/2.1.5/555.jpg,image,555,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.1.5.txt,data/evaluation/derived/annotations/instances_training.json,48c3b2a4dbbdd1de7f09e459e6da4c50d3d807da560756e4a3c0b47f96358835,pending,Paired view retained in the same source group
